     X         I1 (Y=0.3254)     Error1      I2 (Y=0.4002)     Error2      I3 (Y=0.4999)     Error3      I4 (Y=0.5963)     Error4      I5 (Y=0.6986)     Error5      I6 (Y=0.7998)     Error6      I7 (Y=0.9002)     Error7       I8 (Y=1.000)     Error8       I9 (Y=1.100)     Error9      I10 (Y=1.200)    Error10      I11 (Y=1.300)    Error11      I12 (Y=1.400)    Error12      I13 (Y=1.500)    Error13      I14 (Y=1.600)    Error14      I15 (Y=1.700)    Error15      I16 (Y=1.801)    Error16      I17 (Y=1.901)    Error17      I18 (Y=2.001)    Error18      I19 (Y=2.075)    Error19    
 1.03612E+000   1.77291E+001   1.25098E+001   4.50725E+000   5.83421E+000   5.31061E-001   2.69142E-001   4.97219E-001   1.86933E-001   4.27346E-001   1.92790E-001   4.95006E-001   2.15136E-001   5.72463E-001   2.30950E-001   7.63085E-001   2.65107E-001   6.85801E-001   2.45034E-001   5.01694E-001   2.07572E-001   5.93549E-001   2.24674E-001   8.17708E-001   2.57175E-001   6.84480E-001   2.27294E-001   7.28073E-001   2.31263E-001   5.35871E-001   1.90639E-001   4.24690E-001   1.62712E-001   4.95771E-001   1.67161E-001   5.38473E-001   1.81367E-001   5.92147E-001   2.19456E-001
 1.04049E+000   1.64495E+001   1.06849E+001   4.78922E+000   5.46823E+000   5.39564E-001   3.43049E-001   4.46577E-001   1.74926E-001   4.11965E-001   1.88858E-001   4.38775E-001   2.03578E-001   5.23639E-001   2.21371E-001   7.85958E-001   2.69758E-001   5.00040E-001   2.10625E-001   5.66922E-001   2.20057E-001   5.76685E-001   2.21622E-001   6.79372E-001   2.34249E-001   6.49579E-001   2.22582E-001   7.11213E-001   2.29353E-001   5.34508E-001   1.90713E-001   5.89140E-001   1.93113E-001   4.76792E-001   1.65546E-001   4.15684E-001   1.63788E-001   5.60896E-001   2.17891E-001
 1.04484E+000   1.50191E+001   9.45279E+000   4.91260E+000   5.07591E+000   4.81661E-001   3.58798E-001   4.11363E-001   1.72211E-001   5.68121E-001   2.25678E-001   4.79709E-001   2.12510E-001   5.97183E-001   2.37072E-001   5.89580E-001   2.32361E-001   7.02430E-001   2.47803E-001   4.89325E-001   2.04281E-001   6.87015E-001   2.38042E-001   7.18299E-001   2.41831E-001   6.87957E-001   2.32379E-001   5.69571E-001   2.03662E-001   4.90613E-001   1.82684E-001   5.88713E-001   1.91354E-001   4.46353E-001   1.61318E-001   3.74463E-001   1.52535E-001   4.29334E-001   1.92315E-001
 1.04919E+000   2.11706E+001   1.24335E+001   5.77003E+000   5.92474E+000   5.78209E-001   3.67828E-001   3.58776E-001   1.59101E-001   6.48380E-001   2.42297E-001   5.13667E-001   2.20094E-001   4.40464E-001   2.03240E-001   4.78362E-001   2.09044E-001   6.48884E-001   2.37163E-001   5.81264E-001   2.21435E-001   5.86500E-001   2.20287E-001   6.57197E-001   2.32567E-001   4.21624E-001   1.82748E-001   3.92462E-001   1.68416E-001   4.49864E-001   1.74203E-001   5.63455E-001   1.87159E-001   3.84686E-001   1.49057E-001   3.86163E-001   1.50996E-001   3.15397E-001   1.58739E-001
 1.05352E+000   1.77251E+001   1.12330E+001   5.72176E+000   5.81930E+000   6.11138E-001   3.77699E-001   4.09946E-001   1.64585E-001   5.42868E-001   2.20474E-001   6.16323E-001   2.42751E-001   4.33452E-001   2.03270E-001   5.26176E-001   2.20643E-001   5.61727E-001   2.21453E-001   5.23002E-001   2.11082E-001   5.57523E-001   2.14780E-001   6.37247E-001   2.28393E-001   4.09558E-001   1.79993E-001   3.70894E-001   1.63694E-001   5.29072E-001   1.91007E-001   5.21344E-001   1.81412E-001   5.47692E-001   1.78109E-001   4.41171E-001   1.62888E-001   4.44246E-001   1.88169E-001
 1.05784E+000   1.67811E+001   1.21684E+001   5.38951E+000   6.23990E+000   7.83197E-001   3.72328E-001   4.97476E-001   1.94985E-001   5.22020E-001   2.18488E-001   6.85723E-001   2.56536E-001   5.57890E-001   2.30767E-001   5.09227E-001   2.18340E-001   4.87695E-001   2.08159E-001   4.86605E-001   2.04915E-001   5.70215E-001   2.17339E-001   6.11679E-001   2.24375E-001   4.68908E-001   1.91825E-001   4.70168E-001   1.84675E-001   5.37970E-001   1.93579E-001   5.42262E-001   1.85389E-001   6.38389E-001   1.92538E-001   6.27923E-001   1.92845E-001   5.17245E-001   2.04619E-001
 1.06215E+000   2.05949E+001   1.40092E+001   5.62260E+000   6.64062E+000   6.80722E-001   3.20899E-001   4.49171E-001   1.84870E-001   4.47646E-001   2.01606E-001   6.57262E-001   2.51199E-001   7.62233E-001   2.69587E-001   4.85891E-001   2.13261E-001   4.63346E-001   2.02409E-001   6.52182E-001   2.37508E-001   6.24087E-001   2.29642E-001   5.46955E-001   2.11638E-001   5.75652E-001   2.11297E-001   5.12713E-001   1.95489E-001   4.68699E-001   1.80842E-001   5.00419E-001   1.77414E-001   5.44971E-001   1.75890E-001   5.88995E-001   1.88973E-001   5.91184E-001   2.19259E-001
 1.06644E+000   1.26568E+001   9.46263E+000   4.27464E+000   5.08424E+000   8.00355E-001   6.41872E-001   4.84944E-001   1.80011E-001   5.08543E-001   2.13136E-001   6.10711E-001   2.42415E-001   5.27095E-001   2.24828E-001   3.43576E-001   1.78836E-001   4.16794E-001   1.91461E-001   5.93113E-001   2.25968E-001   7.18483E-001   2.46644E-001   7.62942E-001   2.49873E-001   6.51025E-001   2.24266E-001   6.13086E-001   2.15005E-001   5.58448E-001   1.98509E-001   4.91572E-001   1.76511E-001   5.09775E-001   1.70423E-001   6.18535E-001   1.91408E-001   5.57025E-001   2.12414E-001
 1.07072E+000   8.23606E+000   6.19304E+000   4.70152E+000   3.65299E+000   1.15549E+000   1.00853E+000   4.69217E-001   1.75748E-001   6.08352E-001   2.33823E-001   5.35620E-001   2.27457E-001   4.53033E-001   2.09063E-001   4.78006E-001   2.11951E-001   5.25361E-001   2.15656E-001   5.00100E-001   2.07876E-001   7.39699E-001   2.48883E-001   6.72707E-001   2.34496E-001   5.72854E-001   2.11532E-001   5.74768E-001   2.08193E-001   5.46872E-001   1.95007E-001   5.53463E-001   1.89733E-001   5.65241E-001   1.81164E-001   4.91468E-001   1.71647E-001   4.68142E-001   1.94299E-001
 1.07499E+000   9.17763E+000   7.01873E+000   4.12577E+000   3.94528E+000   1.04174E+000   9.71962E-001   4.81780E-001   1.83748E-001   5.96584E-001   2.33649E-001   5.33171E-001   2.26409E-001   5.03544E-001   2.19856E-001   5.92364E-001   2.36318E-001   6.25636E-001   2.35922E-001   5.64516E-001   2.22491E-001   6.79358E-001   2.39708E-001   7.11232E-001   2.42163E-001   4.86689E-001   1.95730E-001   5.12207E-001   1.96126E-001   5.68298E-001   1.98241E-001   4.94609E-001   1.79759E-001   3.54358E-001   1.44122E-001   3.66754E-001   1.50014E-001   4.05194E-001   1.80399E-001
 1.07925E+000   7.94264E+000   7.95308E+000   2.90578E+000   3.79061E+000   6.77535E-001   5.75396E-001   3.66054E-001   1.68702E-001   6.44262E-001   2.45961E-001   6.52924E-001   2.51420E-001   4.62067E-001   2.09963E-001   5.72448E-001   2.31117E-001   5.23596E-001   2.16749E-001   4.54284E-001   2.00393E-001   6.96732E-001   2.44339E-001   6.89286E-001   2.38245E-001   7.02119E-001   2.34961E-001   5.67969E-001   2.07778E-001   5.09478E-001   1.89034E-001   4.41320E-001   1.68317E-001   4.35422E-001   1.60506E-001   4.11306E-001   1.59679E-001   4.20186E-001   1.86835E-001
 1.08350E+000   7.92513E+000   7.01160E+000   3.13396E+000   4.04839E+000   5.97137E-001   3.12193E-001   4.32554E-001   1.77382E-001   6.30371E-001   2.41961E-001   7.87307E-001   2.76795E-001   7.06685E-001   2.59990E-001   6.58826E-001   2.45798E-001   4.48797E-001   2.04076E-001   4.21654E-001   1.94754E-001   4.94463E-001   2.05534E-001   6.12856E-001   2.24903E-001   6.42523E-001   2.24088E-001   5.84682E-001   2.11078E-001   4.94535E-001   1.85490E-001   5.71037E-001   1.90163E-001   6.56837E-001   1.97158E-001   5.34139E-001   1.80859E-001   5.11329E-001   2.05977E-001
 1.08773E+000   1.88985E+001   1.08654E+001   5.05823E+000   5.06895E+000   4.53277E-001   3.40011E-001   3.63832E-001   1.61336E-001   5.10851E-001   2.13315E-001   5.74179E-001   2.35575E-001   6.22269E-001   2.44330E-001   5.76489E-001   2.30878E-001   5.50278E-001   2.26921E-001   5.09759E-001   2.13895E-001   4.30330E-001   1.93700E-001   5.84090E-001   2.21152E-001   6.23996E-001   2.21689E-001   5.08296E-001   1.94515E-001   4.70712E-001   1.81628E-001   5.65897E-001   1.89035E-001   7.27380E-001   2.07507E-001   5.23456E-001   1.76884E-001   4.16143E-001   1.82187E-001
 1.09195E+000   1.26546E+001   8.81675E+000   3.88323E+000   4.53218E+000   4.23914E-001   3.02389E-001   2.94346E-001   1.50703E-001   3.92526E-001   1.87222E-001   5.93699E-001   2.39636E-001   6.57926E-001   2.52580E-001   6.50047E-001   2.45156E-001   5.63104E-001   2.28452E-001   5.48846E-001   2.20124E-001   5.02224E-001   2.12744E-001   5.65544E-001   2.19011E-001   5.90368E-001   2.15963E-001   5.95665E-001   2.10844E-001   4.80443E-001   1.83286E-001   6.38175E-001   2.01744E-001   6.70592E-001   1.97845E-001   5.33445E-001   1.75790E-001   3.56859E-001   1.64728E-001
 1.09615E+000   6.37625E+000   5.94337E+000   2.52939E+000   3.14614E+000   5.04551E-001   2.82670E-001   4.50688E-001   1.85247E-001   4.49008E-001   1.99371E-001   4.64559E-001   2.12230E-001   5.28655E-001   2.26732E-001   5.40529E-001   2.24768E-001   5.89350E-001   2.35358E-001   5.50577E-001   2.20845E-001   5.11451E-001   2.13719E-001   5.47900E-001   2.15489E-001   6.71828E-001   2.28825E-001   6.46909E-001   2.18925E-001   6.07280E-001   2.06854E-001   5.79561E-001   1.93176E-001   5.46322E-001   1.78644E-001   4.89419E-001   1.67784E-001   2.82692E-001   1.44441E-001
 1.10034E+000   7.37747E+000   6.34874E+000   2.77727E+000   3.37969E+000   6.57108E-001   8.35889E-001   4.88305E-001   1.86658E-001   4.53643E-001   1.98346E-001   4.06179E-001   1.98410E-001   4.19019E-001   2.01084E-001   4.81411E-001   2.12431E-001   4.83083E-001   2.14578E-001   4.45010E-001   1.98740E-001   5.51861E-001   2.21211E-001   5.32286E-001   2.11784E-001   5.95381E-001   2.16341E-001   5.78587E-001   2.08148E-001   5.46508E-001   1.98005E-001   5.37063E-001   1.86510E-001   5.51064E-001   1.79182E-001   4.57670E-001   1.63935E-001   3.29471E-001   1.58698E-001
 1.10453E+000   1.12930E+001   7.96950E+000   4.69577E+000   4.63309E+000   8.93691E-001   1.26480E+000   4.37280E-001   1.79400E-001   4.52365E-001   1.98437E-001   4.05333E-001   1.98027E-001   4.48602E-001   2.08264E-001   4.43475E-001   2.03785E-001   4.81507E-001   2.12791E-001   4.52734E-001   2.00205E-001   4.47545E-001   1.97814E-001   6.00729E-001   2.22843E-001   6.18996E-001   2.23501E-001   6.81567E-001   2.27564E-001   6.40068E-001   2.15005E-001   5.24061E-001   1.84242E-001   5.86083E-001   1.85329E-001   6.02579E-001   1.88631E-001   4.38931E-001   1.84417E-001
 1.10870E+000   1.55942E+001   9.95031E+000   5.57489E+000   5.31947E+000   8.19294E-001   1.13339E+000   3.55508E-001   1.52381E-001   5.22322E-001   2.15602E-001   6.18797E-001   2.46826E-001   5.04913E-001   2.21791E-001   6.58293E-001   2.47413E-001   6.81634E-001   2.53789E-001   5.51952E-001   2.20690E-001   5.14101E-001   2.12369E-001   5.93660E-001   2.21818E-001   5.13789E-001   2.04281E-001   6.01845E-001   2.13303E-001   6.26801E-001   2.10019E-001   5.12797E-001   1.82846E-001   5.87384E-001   1.88319E-001   5.21829E-001   1.78245E-001   4.78570E-001   1.97411E-001
 1.11286E+000   1.76778E+001   1.15718E+001   5.63420E+000   5.80356E+000   8.16479E-001   6.72801E-001   3.58043E-001   1.61224E-001   5.32772E-001   2.21250E-001   8.47467E-001   2.90071E-001   6.26482E-001   2.47977E-001   6.08377E-001   2.38062E-001   5.50803E-001   2.27338E-001   6.01573E-001   2.31260E-001   5.84150E-001   2.27221E-001   5.68909E-001   2.17262E-001   4.55939E-001   1.92060E-001   5.78606E-001   2.12515E-001   4.97640E-001   1.87988E-001   5.47152E-001   1.88518E-001   6.23701E-001   1.93984E-001   5.14670E-001   1.78107E-001   4.90193E-001   2.02387E-001
 1.11701E+000   1.98183E+001   1.22943E+001   6.47059E+000   6.28485E+000   9.43568E-001   6.93626E-001   3.24784E-001   1.57205E-001   4.70694E-001   2.07746E-001   6.36567E-001   2.50860E-001   5.81671E-001   2.38758E-001   6.00053E-001   2.35654E-001   5.22990E-001   2.19275E-001   5.92435E-001   2.31814E-001   7.34896E-001   2.53946E-001   5.67689E-001   2.19788E-001   5.09528E-001   2.03214E-001   5.45610E-001   2.06720E-001   6.27270E-001   2.11418E-001   5.26095E-001   1.85184E-001   5.53894E-001   1.82082E-001   4.29284E-001   1.64702E-001   4.59835E-001   1.95732E-001
 1.12115E+000   2.15412E+001   1.21727E+001   6.82654E+000   6.00634E+000   8.55092E-001   8.42113E-001   3.10328E-001   1.46692E-001   3.82707E-001   1.86120E-001   4.29528E-001   2.06136E-001   4.90414E-001   2.19568E-001   5.91790E-001   2.35055E-001   6.20603E-001   2.38999E-001   7.45990E-001   2.61530E-001   5.26248E-001   2.15975E-001   5.49696E-001   2.15893E-001   6.65811E-001   2.32053E-001   5.50171E-001   2.09158E-001   4.50870E-001   1.80249E-001   5.12323E-001   1.83194E-001   5.28959E-001   1.78291E-001   5.07977E-001   1.75898E-001   4.59876E-001   1.89819E-001
 1.12527E+000   9.65571E+000   7.92528E+000   3.91090E+000   4.50764E+000   6.24931E-001   6.18896E-001   2.72004E-001   1.39157E-001   3.26831E-001   1.71616E-001   4.03972E-001   2.00900E-001   5.22788E-001   2.27273E-001   5.88251E-001   2.35481E-001   4.90112E-001   2.13003E-001   5.87694E-001   2.32487E-001   5.76988E-001   2.26563E-001   5.90114E-001   2.24981E-001   5.59177E-001   2.13915E-001   4.66195E-001   1.92232E-001   4.23950E-001   1.74368E-001   5.52223E-001   1.89219E-001   7.05779E-001   2.05619E-001   6.58347E-001   1.97674E-001   4.26714E-001   1.80585E-001
 1.12938E+000   8.70721E+000   8.26237E+000   2.66139E+000   3.93432E+000   4.55909E-001   4.15163E-001   3.93646E-001   1.64844E-001   5.27535E-001   2.18374E-001   5.33729E-001   2.30975E-001   6.21108E-001   2.48632E-001   5.29426E-001   2.23913E-001   5.50288E-001   2.25668E-001   6.76378E-001   2.49651E-001   6.59765E-001   2.41998E-001   8.40127E-001   2.68062E-001   7.13756E-001   2.40990E-001   5.46631E-001   2.06108E-001   4.22213E-001   1.75087E-001   5.33364E-001   1.86193E-001   6.50667E-001   1.96408E-001   6.36811E-001   1.94363E-001   5.10024E-001   2.04213E-001
 1.13348E+000   8.20589E+000   6.96866E+000   2.93433E+000   3.65991E+000   4.53214E-001   5.07729E-001   3.37907E-001   1.56009E-001   5.23231E-001   2.17836E-001   5.92825E-001   2.42234E-001   5.24876E-001   2.28199E-001   5.87345E-001   2.35116E-001   8.64088E-001   2.83420E-001   6.62716E-001   2.47205E-001   7.12047E-001   2.50548E-001   7.73277E-001   2.56767E-001   7.69907E-001   2.48281E-001   6.76732E-001   2.27097E-001   5.59615E-001   2.02178E-001   7.18074E-001   2.17592E-001   7.28302E-001   2.08864E-001   5.78728E-001   1.86190E-001   4.38143E-001   1.87850E-001
 1.13757E+000   1.03898E+001   8.45496E+000   3.86770E+000   4.81564E+000   6.66091E-001   7.82103E-001   3.46095E-001   1.58183E-001   5.58051E-001   2.26301E-001   5.40545E-001   2.31718E-001   3.81809E-001   1.94792E-001   4.60592E-001   2.08258E-001   6.04694E-001   2.37264E-001   6.41151E-001   2.43408E-001   6.36395E-001   2.38303E-001   5.28340E-001   2.12630E-001   6.19616E-001   2.22977E-001   6.25721E-001   2.19359E-001   5.40812E-001   1.99298E-001   6.06336E-001   2.01071E-001   5.72602E-001   1.85452E-001   5.16470E-001   1.75477E-001   3.93383E-001   1.80258E-001
 1.14164E+000   2.27657E+001   1.34777E+001   7.12979E+000   6.51577E+000   1.07602E+000   1.20617E+000   3.22957E-001   1.51354E-001   3.47213E-001   1.77053E-001   3.30349E-001   1.80650E-001   2.61770E-001   1.60949E-001   3.97426E-001   1.94053E-001   4.86590E-001   2.13449E-001   5.30724E-001   2.21477E-001   6.32571E-001   2.39341E-001   6.07059E-001   2.30042E-001   6.92866E-001   2.36041E-001   6.23264E-001   2.19835E-001   5.72396E-001   2.06136E-001   5.25015E-001   1.86268E-001   5.16104E-001   1.76494E-001   4.79921E-001   1.71479E-001   3.86899E-001   1.74945E-001
 1.14571E+000   1.47622E+001   9.83046E+000   6.78795E+000   5.71667E+000   1.16057E+000   1.22122E+000   3.59294E-001   1.64636E-001   4.49911E-001   2.02760E-001   3.89897E-001   1.96366E-001   3.47555E-001   1.85905E-001   3.42306E-001   1.80567E-001   5.51654E-001   2.27200E-001   6.19095E-001   2.39350E-001   6.61175E-001   2.44123E-001   7.05902E-001   2.48586E-001   8.05837E-001   2.55917E-001   6.25888E-001   2.20761E-001   4.97883E-001   1.90656E-001   5.60974E-001   1.94004E-001   5.63710E-001   1.85967E-001   5.99746E-001   1.92951E-001   5.64292E-001   2.13942E-001
 1.14976E+000   1.24224E+001   9.46125E+000   4.06556E+000   4.90858E+000   7.44776E-001   7.54409E-001   3.24933E-001   1.53500E-001   4.27303E-001   1.97894E-001   3.99748E-001   2.00119E-001   4.73543E-001   2.18621E-001   3.99575E-001   1.96397E-001   5.89389E-001   2.35841E-001   5.87181E-001   2.34088E-001   5.70199E-001   2.26505E-001   7.86417E-001   2.61814E-001   6.44503E-001   2.31168E-001   6.70429E-001   2.28855E-001   5.97353E-001   2.08944E-001   5.92784E-001   1.99633E-001   5.62491E-001   1.85144E-001   5.96633E-001   1.93559E-001   6.20495E-001   2.28221E-001
 1.15381E+000   1.43840E+001   1.12080E+001   4.21221E+000   5.37673E+000   6.15845E-001   3.32803E-001   4.01977E-001   1.68029E-001   3.54009E-001   1.77346E-001   2.84517E-001   1.68768E-001   5.65180E-001   2.40172E-001   4.84577E-001   2.17026E-001   5.15572E-001   2.20966E-001   3.86840E-001   1.90056E-001   4.87635E-001   2.09144E-001   7.15021E-001   2.50803E-001   6.56676E-001   2.34716E-001   5.08144E-001   1.99605E-001   5.12739E-001   1.93446E-001   5.14848E-001   1.86532E-001   5.73078E-001   1.87163E-001   5.50094E-001   1.84140E-001   5.18285E-001   2.09162E-001
 1.15783E+000   1.69432E+001   1.17472E+001   5.49100E+000   6.42251E+000   6.18476E-001   3.20118E-001   4.14550E-001   1.66606E-001   3.89580E-001   1.86509E-001   3.17534E-001   1.79107E-001   3.97905E-001   2.01697E-001   4.86496E-001   2.17774E-001   4.25303E-001   2.00589E-001   4.45402E-001   2.03447E-001   5.43418E-001   2.22126E-001   6.29364E-001   2.35763E-001   6.46908E-001   2.32030E-001   4.77340E-001   1.94436E-001   4.42131E-001   1.79376E-001   4.16158E-001   1.68111E-001   4.13138E-001   1.59157E-001   4.39504E-001   1.62390E-001   3.19856E-001   1.59086E-001
 1.16185E+000   2.98545E+001   1.69507E+001   7.83763E+000   8.06806E+000   7.49392E-001   7.15832E-001   2.97537E-001   1.39881E-001   2.37842E-001   1.43927E-001   4.05796E-001   2.04387E-001   3.80261E-001   1.96545E-001   3.86018E-001   1.93198E-001   6.42527E-001   2.46513E-001   7.01181E-001   2.56162E-001   5.42220E-001   2.22504E-001   4.06517E-001   1.87826E-001   4.63188E-001   1.97875E-001   6.25318E-001   2.22921E-001   4.92765E-001   1.90792E-001   3.75726E-001   1.59790E-001   3.07756E-001   1.37564E-001   3.36421E-001   1.44202E-001   3.53196E-001   1.66992E-001
 1.16586E+000   2.53835E+001   1.55849E+001   9.96803E+000   8.28118E+000   1.43827E+000   1.36957E+000   4.46842E-001   1.80078E-001   3.49618E-001   1.76110E-001   3.45764E-001   1.87746E-001   3.97160E-001   2.01298E-001   5.02975E-001   2.20781E-001   7.46444E-001   2.66526E-001   9.02682E-001   2.91504E-001   6.52061E-001   2.43310E-001   4.81885E-001   2.02948E-001   4.98888E-001   2.03849E-001   5.53714E-001   2.12081E-001   5.46066E-001   2.01235E-001   3.91043E-001   1.62795E-001   3.57905E-001   1.46507E-001   3.98131E-001   1.57892E-001   4.03748E-001   1.80857E-001
 1.16985E+000   2.29928E+001   1.33130E+001   9.28701E+000   6.98104E+000   1.71522E+000   1.55286E+000   4.73812E-001   1.89989E-001   5.48989E-001   2.25235E-001   4.94475E-001   2.24822E-001   5.67340E-001   2.41062E-001   6.44015E-001   2.52830E-001   6.19698E-001   2.45125E-001   7.19066E-001   2.61087E-001   6.75085E-001   2.46978E-001   7.45845E-001   2.52398E-001   7.93945E-001   2.57754E-001   5.14052E-001   2.05142E-001   3.84255E-001   1.69852E-001   3.22009E-001   1.46661E-001   3.59507E-001   1.47116E-001   3.61628E-001   1.49355E-001   2.88883E-001   1.50966E-001
 1.17384E+000   9.00014E+000   8.18412E+000   4.41246E+000   4.91130E+000   9.81135E-001   1.01929E+000   5.17336E-001   1.94672E-001   4.62397E-001   2.05648E-001   5.38226E-001   2.34139E-001   6.64169E-001   2.57996E-001   8.30746E-001   2.91403E-001   7.41464E-001   2.69350E-001   6.00461E-001   2.39592E-001   6.17584E-001   2.36548E-001   6.86980E-001   2.42537E-001   5.39578E-001   2.11849E-001   5.53568E-001   2.10214E-001   4.15593E-001   1.76898E-001   4.22053E-001   1.67939E-001   4.60357E-001   1.68001E-001   4.87742E-001   1.73231E-001   4.43361E-001   1.89413E-001
 1.17781E+000   1.33100E+001   1.05899E+001   4.53196E+000   5.37347E+000   1.00153E+000   1.26247E+000   4.53800E-001   1.82639E-001   5.19591E-001   2.20395E-001   5.23213E-001   2.29821E-001   7.54041E-001   2.74016E-001   9.04604E-001   3.05469E-001   7.63990E-001   2.73230E-001   7.01991E-001   2.55046E-001   5.80632E-001   2.31335E-001   7.62936E-001   2.54948E-001   5.79488E-001   2.19281E-001   6.20187E-001   2.21570E-001   5.36122E-001   2.00808E-001   4.53701E-001   1.76376E-001   4.81838E-001   1.73580E-001   3.94784E-001   1.61417E-001   4.99665E-001   2.05582E-001
