#Trial 6: e = [-1.5, 1.5] with 2251 points and sig = 0.001
#
#Laurentian,Gaussian,Convoluted Data,Convoluted Data with noise
2.138460773824593392e-03,0.000000000000000000e+00,2.138529501627682659e-03,2.089902187166786662e-03
2.143142363652528453e-03,0.000000000000000000e+00,2.143211251365325157e-03,2.253899209343001881e-03
2.147839343618517666e-03,0.000000000000000000e+00,2.147908391808185311e-03,2.121183601995927943e-03
2.152551781252557816e-03,0.000000000000000000e+00,2.152620990488975181e-03,2.168166476384313091e-03
2.157279744455432857e-03,0.000000000000000000e+00,2.157349115311212213e-03,2.031624292274251346e-03
2.162023301501163342e-03,0.000000000000000000e+00,2.162092834551666495e-03,2.234753474158416870e-03
2.166782521039470159e-03,0.000000000000000000e+00,2.166852216862824500e-03,2.234106473237532087e-03
2.171557472098257363e-03,0.000000000000000000e+00,2.171627331275374079e-03,2.036681305897757900e-03
2.176348224086114072e-03,0.000000000000000000e+00,2.176418247200704627e-03,2.246777979132814473e-03
2.181154846794841531e-03,0.000000000000000000e+00,2.181225034433431978e-03,2.201653519386620982e-03
2.185977410401987540e-03,0.000000000000000000e+00,2.186047763153939772e-03,2.178116690183925109e-03
2.190815985473411678e-03,0.000000000000000000e+00,2.190886503930939040e-03,2.182829425655062692e-03
2.195670642965868741e-03,0.000000000000000000e+00,2.195741327724051641e-03,2.173837088361290151e-03
2.200541454229603885e-03,0.000000000000000000e+00,2.200612305886410179e-03,2.251852766922475980e-03
2.205428491010978133e-03,0.000000000000000000e+00,2.205499510167280471e-03,2.269393769590704289e-03
2.210331825455112524e-03,0.000000000000000000e+00,2.210403012714702662e-03,2.288101962288889048e-03
2.215251530108543112e-03,0.000000000000000000e+00,2.215322886078154030e-03,2.216789129894341636e-03
2.220187677921909349e-03,0.000000000000000000e+00,2.220259203211233032e-03,2.260238855847214630e-03
2.225140342252660691e-03,0.000000000000000000e+00,2.225212037474362005e-03,2.223757231153480722e-03
2.230109596867774907e-03,0.000000000000000000e+00,2.230181462637514152e-03,2.205577841306908919e-03
2.235095515946507183e-03,0.000000000000000000e+00,2.235167552882958743e-03,2.283158552898856882e-03
2.240098174083162644e-03,0.000000000000000000e+00,2.240170382808030596e-03,2.275713540047138474e-03
2.245117646289881020e-03,0.000000000000000000e+00,2.245190027427919517e-03,2.189172735666364712e-03
2.250154007999447762e-03,0.000000000000000000e+00,2.250226562178480987e-03,2.345842860003404754e-03
2.255207335068133787e-03,0.000000000000000000e+00,2.255280062919071994e-03,2.232299475090061130e-03
2.260277703778544329e-03,0.000000000000000000e+00,2.260350605935407264e-03,2.270821865464870901e-03
2.265365190842502912e-03,0.000000000000000000e+00,2.265438267942434560e-03,2.220973472264706292e-03
2.270469873403949644e-03,0.000000000000000000e+00,2.270543126087240342e-03,2.317453923775636849e-03
2.275591829041864658e-03,0.000000000000000000e+00,2.275665257951971915e-03,2.280413465143208904e-03
2.280731135773221476e-03,0.000000000000000000e+00,2.280804741556785153e-03,2.288254630562814185e-03
2.285887872055947755e-03,0.000000000000000000e+00,2.285961655362814780e-03,2.130459123693064383e-03
2.291062116791928085e-03,0.000000000000000000e+00,2.291136078275170674e-03,2.433043466247418896e-03
2.296253949330018512e-03,0.000000000000000000e+00,2.296328089645952811e-03,2.222602951065071053e-03
2.301463449469087503e-03,0.000000000000000000e+00,2.301537769277296145e-03,2.335687327336724919e-03
2.306690697461081206e-03,0.000000000000000000e+00,2.306765197424433689e-03,2.211099934436741316e-03
2.311935774014119930e-03,0.000000000000000000e+00,2.312010454798791702e-03,2.289873996001496118e-03
2.317198760295604600e-03,0.000000000000000000e+00,2.317273622571098743e-03,2.193860341678152085e-03
2.322479737935362245e-03,0.000000000000000000e+00,2.322554782374531158e-03,2.303236835211474806e-03
2.327778789028810569e-03,0.000000000000000000e+00,2.327854016307875917e-03,2.327406684946644287e-03
2.333095996140144204e-03,0.000000000000000000e+00,2.333171406938719904e-03,2.351357249631157425e-03
2.338431442305557821e-03,0.000000000000000000e+00,2.338507037306668257e-03,2.332030318123202387e-03
2.343785211036479663e-03,0.000000000000000000e+00,2.343860990926584838e-03,2.347146497218417522e-03
2.349157386322842361e-03,0.000000000000000000e+00,2.349233351791858715e-03,2.246607289830887012e-03
2.354548052636380642e-03,0.000000000000000000e+00,2.354624204377701001e-03,2.316574758439365195e-03
2.359957294933944655e-03,0.000000000000000000e+00,2.360033633644462517e-03,2.336496331622245261e-03
2.365385198660850154e-03,0.000000000000000000e+00,2.365461725040983107e-03,2.256499917156902426e-03
2.370831849754256003e-03,0.000000000000000000e+00,2.370908564507963508e-03,2.409865379975526922e-03
2.376297334646559033e-03,0.000000000000000000e+00,2.376374238481369309e-03,2.539822801923561583e-03
2.381781740268824020e-03,0.000000000000000000e+00,2.381858833895857033e-03,2.318597119376175110e-03
2.387285154054247065e-03,0.000000000000000000e+00,2.387362438188234039e-03,2.488585457402851028e-03
2.392807663941630240e-03,0.000000000000000000e+00,2.392885139300939251e-03,2.388227848234026566e-03
2.398349358378897445e-03,0.000000000000000000e+00,2.398427025685557698e-03,2.267654799928899619e-03
2.403910326326641912e-03,0.000000000000000000e+00,2.403988186306363697e-03,2.549647605913923573e-03
2.409490657261685858e-03,0.000000000000000000e+00,2.409568710643887439e-03,2.388894104136208684e-03
2.415090441180683944e-03,0.000000000000000000e+00,2.415168688698516274e-03,2.449522557107991667e-03
2.420709768603757084e-03,0.000000000000000000e+00,2.420788210994123321e-03,2.281137420283715737e-03
2.426348730578139264e-03,0.000000000000000000e+00,2.426427368581722966e-03,2.421389737545037116e-03
2.432007418681871643e-03,0.000000000000000000e+00,2.432086253043161481e-03,2.483180893369934649e-03
2.437685925027523962e-03,0.000000000000000000e+00,2.437764956494834542e-03,2.452013454680270280e-03
2.443384342265932877e-03,0.000000000000000000e+00,2.443463571591433792e-03,2.457758525001050003e-03
2.449102763589987124e-03,0.000000000000000000e+00,2.449182191529726375e-03,2.512299197852637441e-03
2.454841282738440874e-03,0.000000000000000000e+00,2.454920910052368725e-03,2.412041698338885168e-03
2.460599993999744873e-03,0.000000000000000000e+00,2.460679821451740735e-03,2.459888028688762655e-03
2.466378992215927015e-03,0.000000000000000000e+00,2.466459020573826336e-03,2.465170770434678329e-03
2.472178372786495906e-03,0.000000000000000000e+00,2.472258602822112721e-03,2.539373964467463076e-03
2.477998231672375647e-03,0.000000000000000000e+00,2.478078664161530772e-03,2.322645850154828832e-03
2.483838665399872719e-03,0.000000000000000000e+00,2.483919301122421066e-03,2.396965714832824910e-03
2.489699771064686224e-03,0.000000000000000000e+00,2.489780610804540224e-03,2.458970044923892290e-03
2.495581646335934614e-03,0.000000000000000000e+00,2.495662690881093274e-03,2.531492892265812221e-03
2.501484389460226221e-03,0.000000000000000000e+00,2.501565639602801577e-03,2.653823577236417985e-03
2.507408099265766212e-03,0.000000000000000000e+00,2.507489555802009783e-03,2.384968779666092869e-03
2.513352875166486970e-03,0.000000000000000000e+00,2.513434538896815781e-03,2.460718739988035451e-03
2.519318817166219665e-03,0.000000000000000000e+00,2.519400688895247903e-03,2.474968269232098988e-03
2.525306025862904431e-03,0.000000000000000000e+00,2.525388106399466866e-03,2.485401545362168115e-03
